,index,servicerequestnum,code,codeDescription,Neighborhood,address,city,state,zip,methodReceived,createdDate,dueDate,statusDate,status,activity,outcome,updatedDate,codedAddress,latitude,longitude,year,quarter,week,dayofyear
56703,468773,15-00056660,RATRUBPR,SW-Rat Rubout - Proactive,BRIDGEVIEW/GREENLAWN,1002 N BENTALOU ST ,BALTIMORE,MD,21216.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1002 N Bentalou St, Baltimore, MD 21216, United States',)",39.2997627258,-76.653793335,2015,1,4,23
56705,468775,15-00056675,RATRUBPR,SW-Rat Rubout - Proactive,BRIDGEVIEW/GREENLAWN,1024 N BENTALOU ST ,BALTIMORE,MD,21216.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1024 N Bentalou St, Baltimore, MD 21216, United States',)",39.3002243042,-76.65381622310001,2015,1,4,23
56859,468929,15-00057314,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2538  FRANKLIN ST ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/26/2015,"(u'2538 W Franklin St, Baltimore, MD 21223, United States',)",39.293582916300004,-76.65756988529999,2015,1,4,23
56860,468930,15-00057330,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2502 W FRANKLIN ST ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2502 W Franklin St, Baltimore, MD 21223, United States',)",39.2936172485,-76.6564941406,2015,1,4,23
56861,468931,15-00057344,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2541  EDMONDSON AVE ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/26/2015,"(u'2541 Edmondson Ave, Baltimore, MD 21223, United States',)",39.2944145203,-76.657585144,2015,1,4,23
56862,468932,15-00057353,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2520  EDMONDSON AVE ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2520 Edmondson Ave, Baltimore, MD 21223, United States',)",39.2949638367,-76.657043457,2015,1,4,23
56863,468933,15-00057374,RATRUBPR,SW-Rat Rubout - Proactive,MONDAWMIN,1910  WALBROOK AVE ,BALTIMORE,MD,21217.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/26/2015,"(u'1910 Walbrook Ave, Baltimore, MD 21217, United States',)",39.3110466003,-76.64865112300001,2015,1,4,23
56864,468934,15-00057389,RATRUBPR,SW-Rat Rubout - Proactive,MONDAWMIN,1936  WALBROOK AVE ,BALTIMORE,MD,21217.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1936 Walbrook Ave, Baltimore, MD 21217, United States',)",39.3110237122,-76.6492919922,2015,1,4,23
56865,468935,15-00057416,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,2515 W FRANKLIN ST ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2515 W Franklin St, Baltimore, MD 21223, United States',)",39.2931213379,-76.6570892334,2015,1,4,23
56866,468936,15-00057427,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2537  LAURETTA AVE ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2537 Lauretta Ave, Baltimore, MD 21223, United States',)",39.2938156128,-76.6573562622,2015,1,4,23
56868,468938,15-00074287,RATRUBPR,SW-Rat Rubout - Proactive,SANDTOWN-WINCHESTER,1727  MCKEAN AVE ,BALTIMORE,MD,21217.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1727 McKean Ave, Baltimore, MD 21217, United States',)",39.3084449768,-76.6469955444,2015,1,4,23
56869,468939,15-00074607,RATRUBPR,SW-Rat Rubout - Proactive,SANDTOWN-WINCHESTER,1743  MCKEAN AVE ,BALTIMORE,MD,21217.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1743 McKean Ave, Baltimore, MD 21217, United States',)",39.308719635,-76.64701080319999,2015,1,4,23
56870,468940,15-00074618,RATRUBPR,SW-Rat Rubout - Proactive,EASTERWOOD,1714  APPLETON ST ,BALTIMORE,MD,21217.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1714 Appleton St, Baltimore, MD 21217, United States',)",39.3081932068,-76.6491928101,2015,1,4,23
56871,468941,15-00074619,RATRUBPR,SW-Rat Rubout - Proactive,EASTERWOOD,1732  APPLETON ST ,BALTIMORE,MD,21217.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1732 Appleton St, Baltimore, MD 21217, United States',)",39.3085289001,-76.64920806880001,2015,1,4,23
56935,469005,15-00117431,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,251 N PAYSON ST ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'251 N Payson St, Baltimore, MD 21223, United States',)",39.291759491,-76.6486206055,2015,1,4,23
56936,469006,15-00117467,RATRUBPR,SW-Rat Rubout - Proactive,FRANKLIN SQUARE,252 N FULTON AVE ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'252 N Fulton Ave, Baltimore, MD 21223, United States',)",39.291938781700004,-76.6456756592,2015,1,4,23
56982,469052,15-00137780,RATRUBPR,SW-Rat Rubout - Proactive,COPPIN HEIGHTS/ASH-CO-EAST,2733  PRESBURY ST ,BALTIMORE,MD,21216.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2733 Presbury St, Baltimore, MD 21216, United States',)",39.307167053200004,-76.6618347168,2015,1,4,23
56983,469053,15-00137800,RATRUBPR,SW-Rat Rubout - Proactive,COPPIN HEIGHTS/ASH-CO-EAST,2729  PRESBURY ST ,BALTIMORE,MD,21216.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2729 Presbury St, Baltimore, MD 21216, United States',)",39.307167053200004,-76.6617355347,2015,1,4,23
56984,469054,15-00137819,RATRUBPR,SW-Rat Rubout - Proactive,HARLEM PARK,511 N GILMOR ST ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Active Rodent Sign,02/23/2015,"(u'511 N Gilmor St, Baltimore, MD 21223, United States',)",39.2943611145,-76.6424102783,2015,1,4,23
57047,469117,15-00056647,RATRUBPR,SW-Rat Rubout - Proactive,BRIDGEVIEW/GREENLAWN,1026 N BENTALOU ST ,BALTIMORE,MD,21216.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1026 N Bentalou St, Baltimore, MD 21216, United States',)",39.3002662659,-76.65381622310001,2015,1,4,23
57049,469119,15-00056657,RATRUBPR,SW-Rat Rubout - Proactive,BRIDGEVIEW/GREENLAWN,1008 N BENTALOU ST ,BALTIMORE,MD,21216.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1008 N Bentalou St, Baltimore, MD 21216, United States',)",39.2998886108,-76.653793335,2015,1,4,23
57050,469120,15-00056669,RATRUBPR,SW-Rat Rubout - Proactive,BRIDGEVIEW/GREENLAWN,1004 N BENTALOU ST ,BALTIMORE,MD,21216.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1004 N Bentalou St, Baltimore, MD 21216, United States',)",39.2998046875,-76.653793335,2015,1,4,23
57052,469122,15-00056682,RATRUBPR,SW-Rat Rubout - Proactive,SANDTOWN-WINCHESTER,934 N GILMOR ST ,BALTIMORE,MD,21217.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'934 N Gilmor St, Baltimore, MD 21217, United States',)",39.299697875999996,-76.6432495117,2015,1,4,23
57215,469285,15-00057313,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2535  LAURETTA AVE ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/26/2015,"(u'2535 Lauretta Ave, Baltimore, MD 21223, United States',)",39.2938194275,-76.65730285640001,2015,1,4,23
57216,469286,15-00057330,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2502 W FRANKLIN ST ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2502 W Franklin St, Baltimore, MD 21223, United States',)",39.2936172485,-76.6564941406,2015,1,4,23
57217,469287,15-00057387,RATRUBPR,SW-Rat Rubout - Proactive,MONDAWMIN,1934  WALBROOK AVE ,BALTIMORE,MD,21217.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1934 Walbrook Ave, Baltimore, MD 21217, United States',)",39.3110237122,-76.6492385864,2015,1,4,23
57218,469288,15-00057396,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2534  EDMONDSON AVE ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2534 Edmondson Ave, Baltimore, MD 21223, United States',)",39.2949485779,-76.65744018550001,2015,1,4,23
57219,469289,15-00057400,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2526  EDMONDSON AVE ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2526 Edmondson Ave, Baltimore, MD 21223, United States',)",39.294956,-76.657218,2015,1,4,23
57220,469290,15-00057413,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2530 W FRANKLIN ST ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2530 W Franklin St, Baltimore, MD 21223, United States',)",39.2935905457,-76.6573486328,2015,1,4,23
57221,469291,15-00057437,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2531  LAURETTA AVE ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2531 Lauretta Ave, Baltimore, MD 21223, United States',)",39.2938232422,-76.6571960449,2015,1,4,23
57222,469292,15-00074607,RATRUBPR,SW-Rat Rubout - Proactive,SANDTOWN-WINCHESTER,1743  MCKEAN AVE ,BALTIMORE,MD,21217.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1743 McKean Ave, Baltimore, MD 21217, United States',)",39.308719635,-76.64701080319999,2015,1,4,23
57223,469293,15-00074616,RATRUBPR,SW-Rat Rubout - Proactive,SANDTOWN-WINCHESTER,1726 N FULTON AVE ,BALTIMORE,MD,21217.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1726 N Fulton Ave, Baltimore, MD 21217, United States',)",39.3085289001,-76.6466674805,2015,1,4,23
57224,469294,15-00074619,RATRUBPR,SW-Rat Rubout - Proactive,EASTERWOOD,1732  APPLETON ST ,BALTIMORE,MD,21217.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1732 Appleton St, Baltimore, MD 21217, United States',)",39.3085289001,-76.64920806880001,2015,1,4,23
57277,469347,15-00117446,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,249 N PAYSON ST ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'249 N Payson St, Baltimore, MD 21223, United States',)",39.291721344,-76.6486206055,2015,1,4,23
57278,469348,15-00117457,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,243 N PAYSON ST ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'243 N Payson St, Baltimore, MD 21223, United States',)",39.291606903099996,-76.6486129761,2015,1,4,23
57279,469349,15-00117476,RATRUBPR,SW-Rat Rubout - Proactive,FRANKLIN SQUARE,250 N FULTON AVE ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'250 N Fulton Ave, Baltimore, MD 21223, United States',)",39.2919006348,-76.6456756592,2015,1,4,23
57280,469350,15-00117479,RATRUBPR,SW-Rat Rubout - Proactive,FRANKLIN SQUARE,248 N FULTON AVE ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,,0.0,0.0,2015,1,4,23
57312,469382,15-00137746,RATRUBPR,SW-Rat Rubout - Proactive,HARLEM PARK,513 N STRICKER ST ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'513 N Stricker St, Baltimore, MD 21223, United States',)",39.2944755554,-76.6410293579,2015,1,4,23
57313,469383,15-00137758,RATRUBPR,SW-Rat Rubout - Proactive,COPPIN HEIGHTS/ASH-CO-EAST,2721  PRESBURY ST ,BALTIMORE,MD,21216.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,02/23/2015,"(u'2721 Presbury St, Baltimore, MD 21216, United States',)",39.3071746826,-76.6615447998,2015,1,4,23
57314,469384,15-00137789,RATRUBPR,SW-Rat Rubout - Proactive,COPPIN HEIGHTS/ASH-CO-EAST,2737  PRESBURY ST ,BALTIMORE,MD,21216.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2737 Presbury St, Baltimore, MD 21216, United States',)",39.3071594238,-76.6619262695,2015,1,4,23
57315,469385,15-00137802,RATRUBPR,SW-Rat Rubout - Proactive,COPPIN HEIGHTS/ASH-CO-EAST,2731  PRESBURY ST ,BALTIMORE,MD,21216.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2731 Presbury St, Baltimore, MD 21216, United States',)",39.307167053200004,-76.6617889404,2015,1,4,23
57316,469386,15-00137816,RATRUBPR,SW-Rat Rubout - Proactive,COPPIN HEIGHTS/ASH-CO-EAST,2739  PRESBURY ST ,BALTIMORE,MD,21216.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2739 Presbury St, Baltimore, MD 21216, United States',)",39.3071594238,-76.6619796753,2015,1,4,23
57317,469387,15-00137870,RATRUBPR,SW-Rat Rubout - Proactive,COPPIN HEIGHTS/ASH-CO-EAST,2725  PRESBURY ST ,BALTIMORE,MD,21216.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Active Rodent Sign,02/23/2015,"(u'2725 Presbury St, Baltimore, MD 21216, United States',)",39.3071708679,-76.6616439819,2015,1,4,23
57392,469462,15-00056645,RATRUBPR,SW-Rat Rubout - Proactive,SANDTOWN-WINCHESTER,937 N MOUNT ST ,BALTIMORE,MD,21217.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'937 N Mount St, Baltimore, MD 21217, United States',)",39.2995948792,-76.6441497803,2015,1,4,23
57393,469463,15-00056647,RATRUBPR,SW-Rat Rubout - Proactive,BRIDGEVIEW/GREENLAWN,1026 N BENTALOU ST ,BALTIMORE,MD,21216.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1026 N Bentalou St, Baltimore, MD 21216, United States',)",39.3002662659,-76.65381622310001,2015,1,4,23
57394,469464,15-00056657,RATRUBPR,SW-Rat Rubout - Proactive,BRIDGEVIEW/GREENLAWN,1008 N BENTALOU ST ,BALTIMORE,MD,21216.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1008 N Bentalou St, Baltimore, MD 21216, United States',)",39.2998886108,-76.653793335,2015,1,4,23
57395,469465,15-00056660,RATRUBPR,SW-Rat Rubout - Proactive,BRIDGEVIEW/GREENLAWN,1002 N BENTALOU ST ,BALTIMORE,MD,21216.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1002 N Bentalou St, Baltimore, MD 21216, United States',)",39.2997627258,-76.653793335,2015,1,4,23
57397,469467,15-00056669,RATRUBPR,SW-Rat Rubout - Proactive,BRIDGEVIEW/GREENLAWN,1004 N BENTALOU ST ,BALTIMORE,MD,21216.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1004 N Bentalou St, Baltimore, MD 21216, United States',)",39.2998046875,-76.653793335,2015,1,4,23
57559,469629,15-00057313,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2535  LAURETTA AVE ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/26/2015,"(u'2535 Lauretta Ave, Baltimore, MD 21223, United States',)",39.2938194275,-76.65730285640001,2015,1,4,23
57560,469630,15-00057341,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2537  EDMONDSON AVE ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/26/2015,"(u'2537 Edmondson Ave, Baltimore, MD 21223, United States',)",39.2944145203,-76.6574707031,2015,1,4,23
57561,469631,15-00057344,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2541  EDMONDSON AVE ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/26/2015,"(u'2541 Edmondson Ave, Baltimore, MD 21223, United States',)",39.2944145203,-76.657585144,2015,1,4,23
57562,469632,15-00057374,RATRUBPR,SW-Rat Rubout - Proactive,MONDAWMIN,1910  WALBROOK AVE ,BALTIMORE,MD,21217.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/26/2015,"(u'1910 Walbrook Ave, Baltimore, MD 21217, United States',)",39.3110466003,-76.64865112300001,2015,1,4,23
57563,469633,15-00057387,RATRUBPR,SW-Rat Rubout - Proactive,MONDAWMIN,1934  WALBROOK AVE ,BALTIMORE,MD,21217.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1934 Walbrook Ave, Baltimore, MD 21217, United States',)",39.3110237122,-76.6492385864,2015,1,4,23
57564,469634,15-00057396,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2534  EDMONDSON AVE ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2534 Edmondson Ave, Baltimore, MD 21223, United States',)",39.2949485779,-76.65744018550001,2015,1,4,23
57565,469635,15-00057400,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2526  EDMONDSON AVE ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2526 Edmondson Ave, Baltimore, MD 21223, United States',)",39.2949562073,-76.6572189331,2015,1,4,23
57566,469636,15-00057413,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT HOMEOWNERS/TENANTS,2530 W FRANKLIN ST ,BALTIMORE,MD,21223.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'2530 W Franklin St, Baltimore, MD 21223, United States',)",39.2935905457,-76.6573486328,2015,1,4,23
57568,469638,15-00074287,RATRUBPR,SW-Rat Rubout - Proactive,SANDTOWN-WINCHESTER,1727  MCKEAN AVE ,BALTIMORE,MD,21217.0,Mass Closed,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1727 McKean Ave, Baltimore, MD 21217, United States',)",39.3084449768,-76.6469955444,2015,1,4,23
57569,469639,15-00074606,RATRUBPR,SW-Rat Rubout - Proactive,SANDTOWN-WINCHESTER,1741  MCKEAN AVE ,BALTIMORE,MD,21217.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'1741 McKean Ave, Baltimore, MD 21217, United States',)",39.3086853027,-76.6470031738,2015,1,4,23
57641,469711,15-00117431,RATRUBPR,SW-Rat Rubout - Proactive,PENROSE/FAYETTE STREET OUTREACH,251 N PAYSON ST ,BALTIMORE,MD,21223.0,Mass Entry,2015-01-23 08:00:00,01/28/2015,01/23/2015,CLOSED,Dispatch Investigator,Area Baited,01/23/2015,"(u'251 N Payson St, Baltimore, MD 21223, United States',)",39.291759491,-76.6486206055,2015,1,4,23
55890,467960,15-00053095,HLTHRATR,SW-Rat Rubout,PENN NORTH,2516  MCCULLOH ST ,BALTIMORE,MD,21217.0,Phone,2015-01-23 20:59:14,02/06/2015,01/27/2015,CLOSED,Dispatch Investigator,Area Baited,01/27/2015,"(u'2516 McCulloh St, Baltimore, MD 21217, United States',)",39.3131256104,-76.6400299072,2015,1,4,23
55575,467645,15-00053752,HLTHRATR,SW-Rat Rubout,COLDSTREAM HOMESTEAD MONTEBELLO,1712 E 29TH ST ,BALTIMORE,MD,21218.0,Phone,2015-01-23 23:54:25,02/06/2015,01/27/2015,CLOSED,Dispatch Investigator,Area Baited,01/27/2015,"(u'1712 E 29th St, Baltimore, MD 21218, United States',)",39.324829101599995,-76.5913238525,2015,1,4,23
54625,466695,15-00055476,HLTHRATR,SW-Rat Rubout,EDNOR GARDENS-LAKESIDE,3618  DELVERNE RD ,BALTIMORE,MD,21218.0,Internet,2015-01-25 18:15:17,02/08/2015,01/27/2015,CLOSED,Dispatch Investigator,Area Baited,01/27/2015,"(u'3618 Delverne Rd, Baltimore, MD 21218, United States',)",39.3326339722,-76.5985870361,2015,1,4,25
54379,466449,15-00055902,HLTHRATR,SW-Rat Rubout,ROSEMONT,3227  BELMONT AVE ,BALTIMORE,MD,21216.0,Phone,2015-01-26 01:13:26,02/09/2015,01/27/2015,CLOSED,Dispatch Investigator,Area Baited,01/27/2015,"(u'3227 Belmont Ave, Baltimore, MD 21216, United States',)",39.302154541,-76.6714553833,2015,1,5,26
54345,466415,15-00055951,HLTHRATR,SW-Rat Rubout,SAINT HELENA,6505  BALTIMORE AVE ,BALTIMORE,MD,21222.0,Phone,2015-01-26 02:27:41,02/09/2015,01/27/2015,CLOSED,Dispatch Investigator,Area Baited,01/27/2015,"(u'6505 Baltimore Ave, Baltimore, MD 21222, United States',)",39.2580223083,-76.53159332279999,2015,1,5,26
53225,465295,15-00056640,HLTHRATR,SW-Rat Rubout,IDLEWOOD,1237  WALKER AVE ,BALTIMORE,MD,21239.0,Phone,2015-01-26 17:07:45,02/09/2015,01/28/2015,CLOSED,Dispatch Investigator,Area Baited,01/28/2015,"(u'1237 Walker Ave, Baltimore, MD 21239, United States',)",39.370845794699996,-76.5926513672,2015,1,5,26
53218,465288,15-00056703,HLTHRATR,SW-Rat Rubout,CHINQUAPIN PARK-BELVEDERE,1011  MARLAU DR ,BALTIMORE,MD,21212.0,Phone,2015-01-26 17:11:53,02/09/2015,01/27/2015,CLOSED,Dispatch Investigator,Area Baited,01/27/2015,"(u'1011 Marlau Dr, Baltimore, MD 21212, United States',)",39.3640632629,-76.6005477905,2015,1,5,26
54263,466333,15-00056065,HLTHRATR,SW-Rat Rubout,EDNOR GARDENS-LAKESIDE,3615  ELKADER RD ,BALTIMORE,MD,21218.0,Internet,2015-01-26 05:46:15,02/09/2015,01/27/2015,CLOSED,Dispatch Investigator,Area Baited,01/27/2015,"(u'3615 Elkader Rd, Baltimore, MD 21218, United States',)",39.332439422600004,-76.60261535640001,2015,1,5,26
53094,465164,15-00057474,HLTHRATR,SW-Rat Rubout,CANTON,616 S ELLWOOD AVE ,BALTIMORE,MD,21224.0,Phone,2015-01-26 18:17:30,02/09/2015,01/27/2015,CLOSED,Dispatch Investigator,Area Baited,01/27/2015,"(u'616 S Ellwood Ave, Baltimore, MD 21224, United States',)",39.2849502563,-76.5730895996,2015,1,5,26
53074,465144,15-00057608,HLTHRATR,SW-Rat Rubout,BREWERS HILL,802 S DEAN ST ,BALTIMORE,MD,21224.0,Phone,2015-01-26 18:30:02,02/09/2015,01/27/2015,CLOSED,Dispatch Investigator,Area Baited,01/27/2015,"(u'802 S Dean St, Baltimore, MD 21224, United States',)",39.2831764221,-76.5662536621,2015,1,5,26
